역사명,역사도로명주소,,,,,,,,,,,,,
사당,서울특별시 동작구 남부순환로 지하 2089 (사당동),,,,,,,,,,,,,
낙성대,서울특별시 관악구 남부순환로 지하 1928 (봉천동),,,,,,,,,,,,,
서울대입구,서울특별시 관악구 남부순환로 지하 1822 (봉천동),,,,,,,,,,,,,
봉천,서울특별시 관악구 남부순환로 지하 1721 (봉천동),,,,,,,,,,,,,
신림,서울특별시 관악구 남부순환로 지하 1614 (신림동),,,,,,,,,,,,,
신대방,서울특별시 동작구 대림로 2 (신대방동),,,,,,,,,,,,,
구로디지털단지,서울특별시 구로구 도림천로 477 (구로동),,,,,,,,,,,,,
대림,서울 구로구 구로6동 125-66,,,,,,,,,,,,,
신도림,서울특별시 구로구 새말로 지하 117-21 (신도림동),,,,,,,,,,,,,
문래,서울특별시 영등포구 당산로 지하 28 (문래동3가),,,,,,,,,,,,,
영등포구청,서울특별시 영등포구 당산로 지하 121 (당산동3가),,,,,,,,,,,,,
당산,서울특별시 영등포구 당산로 229 (당산동 6가),,,,,,,,,,,,,
합정,서울특별시 마포구 양화로 지하 55 (서교동),,,,,,,,,,,,,
홍대입구,서울특별시 마포구 양화로 지하160 (동교동),,,,,,,,,,,,,
신촌,서울특별시 마포구 신촌로 지하 90 (노고산동),,,,,,,,,,,,,
이대,서울특별시 마포구 신촌로 지하 180 (염리동),,,,,,,,,,,,,
아현,서울특별시 마포구 신촌로 지하 270 (아현동),,,,,,,,,,,,,
충정로,서울특별시 서대문구 서소문로 지하 17 (충정로3가),,,,,,,,,,,,,
용답,서울특별시 성동구 용답길 86 (용답동),,,,,,,,,,,,,
신답,서울특별시 성동구 천호대로 232 (용답동),,,,,,,,,,,,,
신설동,서울특별시 동대문구 왕산로 지하 1 (신설동),,,,,,,,,,,,,
도림천,서울특별시 구로구 경인로 67길 160 (신도림동),,,,,,,,,,,,,
양천구청,서울특별시 양천구 목동로3길 지하 33(신정동),,,,,,,,,,,,,
신정네거리,서울특별시 양천구 중앙로 지하 261 (신정동),,,,,,,,,,,,,
용두,서울특별시 동대문구 천호대로 지하 129,,,,,,,,,,,,,
지축,경기도 고양시 덕양구 삼송로 300 (지축동),,,,,,,,,,,,,
구파발,서울특별시 은평구 진관2로 지하 15-25 (진관동),,,,,,,,,,,,,
연신내,서울특별시 은평구 통일로 지하 849 (갈현동),,,,,,,,,,,,,
불광,"서울특별시 은평구 통일로 지하 723-1 (대조동, 3호선 불광역)",,,,,,,,,,,,,
녹번,서울특별시 은평구 통일로 지하 602-1 (녹번동),,,,,,,,,,,,,
홍제,서울특별시 서대문구 통일로 지하 440-1 (홍제동),,,,,,,,,,,,,
무악재,서울특별시 서대문구 통일로 지하 361 (홍제동),,,,,,,,,,,,,
독립문,서울특별시 서대문구 통일로 지하 247 (현저동),,,,,,,,,,,,,
경복궁,서울특별시 종로구 사직로 지하 130 (적선동),,,,,,,,,,,,,
안국,서울특별시 종로구 율곡로 지하 62 (안국동),,,,,,,,,,,,,
종로3가,서울특별시 종로구 종로 지하 129 (종로3가),,,,,,,,,,,,,
을지로3가,서울특별시 중구 을지로 지하 106 (을지로3가),,,,,,,,,,,,,
충무로,서울특별시 중구 퇴계로 지하 199 (필동2가),,,,,,,,,,,,,
동대입구,서울특별시 중구 동호로 지하 256 (장충동2가),,,,,,,,,,,,,
약수,서울특별시 중구 다산로 지하 122 (신당동),,,,,,,,,,,,,
금호,서울특별시 성동구 동호로 지하 104 (금호동4가),,,,,,,,,,,,,
옥수,서울특별시 성동구 동호로 21 (옥수동) 옥수역,,,,,,,,,,,,,
압구정,서울특별시 강남구 압구정로 지하 172 (신사동),,,,,,,,,,,,,
신사,서울특별시 강남구 도산대로 지하 102 (신사동),,,,,,,,,,,,,
잠원,서울특별시 서초구 잠원로 4길 지하 46 (잠원동),,,,,,,,,,,,,
고속터미널,서울특별시 서초구 신반포로 지하 188 (반포동),,,,,,,,,,,,,
교대,서울특별시 서초구 서초대로 지하 294 (서초동),,,,,,,,,,,,,
남부터미널,서울특별시 서초구 서초중앙로 지하 31 (서초동),,,,,,,,,,,,,
양재,서울특별시 서초구 남부순환로 지하 2585 (서초동),,,,,,,,,,,,,
매봉,서울특별시 강남구 남부순환로 지하 2744 (도곡동),,,,,,,,,,,,,
도곡,서울특별시 강남구 남부순환로 지하 2814 (도곡동),,,,,,,,,,,,,
대치,서울특별시 강남구 남부순환로 지하 2952 (대치동),,,,,,,,,,,,,
학여울,서울특별시 강남구 남부순환로 지하 3104 (대치동),,,,,,,,,,,,,
대청,서울특별시 강남구 일원로 지하 2 (일원동),,,,,,,,,,,,,
일원,서울특별시 강남구 일원로 지하 121 (일원동),,,,,,,,,,,,,
수서,서울특별시 강남구 광평로 지하 270 (수서동),,,,,,,,,,,,,
가락시장,서울특별시 송파구 송파대로 지하 257 (가락동),,,,,,,,,,,,,
경찰병원,서울특별시 송파구 중대로 지하 149 (가락동),,,,,,,,,,,,,
오금,서울특별시 송파구 오금로 지하 321 (오금동),,,,,,,,,,,,,
당고개,서울특별시 노원구 상계로 305 (상계동),,,,,,,,,,,,,
상계,서울특별시 노원구 상계로 182 (상계동),,,,,,,,,,,,,
노원,서울특별시 노원구 상계로 69-1 (상계동),,,,,,,,,,,,,
창동,서울특별시 도봉구 마들로 11길 77 (창동),,,,,,,,,,,,,
쌍문,서울특별시 도봉구 도봉로 지하 486-1 (창동),,,,,,,,,,,,,
수유,서울특별시 강북구 도봉로 지하 50 (미아동),,,,,,,,,,,,,
미아,서울특별시 강북구 도봉로 지하 198 (미아동),,,,,,,,,,,,,
미아사거리,서울특별시 강북구 도봉로 지하 50 (미아동),,,,,,,,,,,,,
길음,서울특별시 성북구 동소문로 지하 248 (길음동),,,,,,,,,,,,,
성신여대입구,서울특별시 성북구 동소문로 지하 102 (동선동4가),,,,,,,,,,,,,
한성대입구,서울특별시 성북구 삼선교로 지하1 (삼선동1가),,,,,,,,,,,,,
혜화,서울특별시 종로구 대학로 지하 120 (동숭동),,,,,,,,,,,,,
동대문,서울특별시 종로구 율곡로 308,,,,,,,,,,,,,
동대문역사문화공원,서울특별시 중구 장충단로 지하 230 (광희동 2가),,,,,,,,,,,,,
충무로,서울특별시 중구 퇴계로 지하 199 (필동2가),,,,,,,,,,,,,
명동,서울특별시 중구 퇴계로 지하 126 (충무로2가),,,,,,,,,,,,,
회현,서울특별시 중구 퇴계로 지하 54 (남창동),,,,,,,,,,,,,
서울역,서울특별시 용산구 한강대로 지하 392(동자동),,,,,,,,,,,,,
숙대입구,서울특별시 용산구 한강대로 지하 306,,,,,,,,,,,,,
삼각지,서울특별시 용산구 한강대로 지하 180 (한강로1가),,,,,,,,,,,,,
신용산,서울특별시 용산구 한강대로 지하 112 (한강로2가),,,,,,,,,,,,,
이촌,서울특별시 용산구 용산동5가 17,,,,,,,,,,,,,
동작,서울특별시 동작구 현충로 257 (동작동),,,,,,,,,,,,,
총신대입구,서울특별시 동작구 동작대로 지하 117 (사당동),,,,,,,,,,,,,
사당,"서울특별시 동작구 동작대로 3(사당동,사당역(4호선))",,,,,,,,,,,,,
남태령,서울특별시 서초구 과천대로 지하 816 (방배동),,,,,,,,,,,,,
방화,서울특별시 강서구 금낭화로 지하132 (방화동),,,,,,,,,,,,,
개화산,서울특별시 강서구 양천로 22(방화동),,,,,,,,,,,,,
김포공항,서울특별시 강서구 하늘길 지하77 (방화동),,,,,,,,,,,,,
송정,서울특별시 강서구 공항대로 지하33 (공항동),,,,,,,,,,,,,
마곡,서울특별시 강서구 공항대로 지하163 (가양동),,,,,,,,,,,,,
발산,서울특별시 강서구 공항대로 지하267 (가양동),,,,,,,,,,,,,
우장산,서울특별시 강서구 강서로 지하262 (화곡동),,,,,,,,,,,,,
화곡,서울특별시 강서구 화곡로 지하168 (화곡동),,,,,,,,,,,,,
까치산,서울특별시 강서구 강서로 지하54(화곡동),,,,,,,,,,,,,
신정,서울특별시 양천구 오목로 지하179 (신정동),,,,,,,,,,,,,
목동,서울특별시 양천구 오목로 지하245 (목동),,,,,,,,,,,,,
오목교,서울특별시 양천구 오목로 지하342 (목동),,,,,,,,,,,,,
양평,서울특별시 영등포구 양산로 지하21(양평동2가),,,,,,,,,,,,,
영등포구청,서울특별시 영등포구 당산로 지하 121 (당산동3가),,,,,,,,,,,,,
영등포시장,서울특별시 영등포구 양산로 지하200 (영등포동5가),,,,,,,,,,,,,
신길,서울특별시 영등포구 경인로114가길 지하9 (영등포동1가),,,,,,,,,,,,,
여의도,서울특별시 영등포구 여의나루로 지하40 (여의도동),,,,,,,,,,,,,
여의나루,서울특별시 영등포구 여의동로 지하343 (여의도동),,,,,,,,,,,,,
마포,서울특별시 마포구 마포대로 지하33 (도화동),,,,,,,,,,,,,
공덕,서울특별시 마포구 마포대로 지하100(공덕동),,,,,,,,,,,,,
애오개,서울특별시 마포구 마포대로 지하210 (아현동),,,,,,,,,,,,,
충정로,서울특별시 서대문구 충정로 28-1,,,,,,,,,,,,,
서대문,서울특별시 종로구 통일로 지하126 (평동),,,,,,,,,,,,,
광화문,서울특별시 종로구 세종대로 지하172 (세종로),,,,,,,,,,,,,
종로3가,서울특별시 종로구 종로 지하 129 (종로3가),,,,,,,,,,,,,
을지로4가,서울특별시 중구 을지로 지하 178 (을지로4가),,,,,,,,,,,,,
동대문역사문화공원,서울특별시 중구 을지로 지하 279 (을지로7가),,,,,,,,,,,,,
청구,서울특별시 중구 청구로 지하77(신당동),,,,,,,,,,,,,
신금호,서울특별시 성동구 금호로 지하154 (금호동2가),,,,,,,,,,,,,
행당,서울특별시 성동구 행당로 지하89 (행당동),,,,,,,,,,,,,
왕십리,서울특별시 성동구 왕십리로 지하300 (행당동),,,,,,,,,,,,,
마장,서울특별시 성동구 마장로 지하296 (마장동),,,,,,,,,,,,,
답십리,서울특별시 성동구 천호대로 지하300(용답동),,,,,,,,,,,,,
장한평,서울특별시 동대문구 천호대로 지하405 (장안동),,,,,,,,,,,,,
군자,서울특별시 광진구 천호대로 지하550,,,,,,,,,,,,,
아차산,서울특별시 광진구 천호대로 지하657,,,,,,,,,,,,,
광나루,서울특별시 광진구 아차산로 지하571 (광장동),,,,,,,,,,,,,
천호,서울특별시 강동구 천호대로 지하997 (천호동),,,,,,,,,,,,,
강동,서울특별시 강동구 천호대로 지하1097 (천호동),,,,,,,,,,,,,
길동,서울특별시 강동구 양재대로 지하1480 (길동),,,,,,,,,,,,,
굽은다리,서울특별시 강동구 양재대로 지하1572 (명일동),,,,,,,,,,,,,
명일,서울특별시 강동구 양재대로 지하1632 (명일동),,,,,,,,,,,,,
고덕,서울특별시 강동구 고덕로 지하253 (고덕동),,,,,,,,,,,,,
상일동,서울특별시 강동구 고덕로 지하359 (상일동),,,,,,,,,,,,,
둔촌동,서울특별시 강동구 양재대로 지하1369 (둔촌동),,,,,,,,,,,,,
올림픽공원,서울특별시 송파구 양재대로 지하1233,,,,,,,,,,,,,
방이,서울특별시 송파구 양재대로 지하1127 (방이동),,,,,,,,,,,,,
오금,서울특별시 송파구 오금로 지하 321 (오금동),,,,,,,,,,,,,
개롱,서울특별시 송파구 오금로 지하402 (가락동),,,,,,,,,,,,,
거여,서울특별시 송파구 오금로 지하499(거여동),,,,,,,,,,,,,
마천,서울특별시 송파구 마천로57길 지하7(마천동),,,,,,,,,,,,,
응암,서울특별시 은평구 증산로 지하477 (역촌동),,,,,,,,,,,,,
역촌,서울특별시 은평구 서오릉로 지하63 (녹번동),,,,,,,,,,,,,
불광,서울특별시 은평구 통일로 지하 723-1 (대조동),,,,,,,,,,,,,
독바위,서울특별시 은평구 불광로 지하129-1 (불광동),,,,,,,,,,,,,
연신내,서울특별시 은평구 통일로 지하 849 (갈현동),,,,,,,,,,,,,
구산,서울특별시 은평구 연서로 지하137-1(구산동),,,,,,,,,,,,,
새절,서울특별시 은평구 증산로 지하400 (신사동,,,,,,,,,,,,,
증산,서울특별시 은평구 증산로 지하306(증산동),,,,,,,,,,,,,
디지털미디어시티,서울특별시 은평구 수색로 지하175 (증산동),,,,,,,,,,,,,
월드컵경기장,서울특별시 마포구 월드컵로 지하240 (성산동),,,,,,,,,,,,,
마포구청,서울특별시 마포구 월드컵로 지하190 (성산동),,,,,,,,,,,,,
망원,서울특별시 마포구 월드컵로 지하77 (망원동),,,,,,,,,,,,,
합정,서울특별시 마포구 양화로 지하 45,,,,,,,,,,,,,
상수,서울특별시 마포구 독막로 지하85 (상수동),,,,,,,,,,,,,
광흥창,서울특별시 마포구 독막로 지하 165,,,,,,,,,,,,,
대흥,서울특별시 마포구 대흥로 지하 85,,,,,,,,,,,,,
공덕,서울특별시 마포구 백범로 지하 200(공덕동),,,,,,,,,,,,,
효창공원앞,서울특별시 용산구 백범로 지하287 (효창동),,,,,,,,,,,,,
삼각지,서울특별시 용산구 한강대로 지하 180 (한강로1가),,,,,,,,,,,,,
주례역,부산광역시 사상구 가야대로 지하 292,,,,,,,,,,,,,
녹사평,서울특별시 용산구 녹사평대로 지하195 (용산동4가),,,,,,,,,,,,,
이태원,서울특별시 용산구 이태원로 지하177(이태원동),,,,,,,,,,,,,
한강진,서울특별시 용산구 이태원로 지하287 (한남동),,,,,,,,,,,,,
버티고개,서울특별시 중구 다산로 지하38 (신당동),,,,,,,,,,,,,
약수,서울특별시 중구 다산로 지하 155 (신당동),,,,,,,,,,,,,
청구,서울특별시 중구 청구로 지하77(신당동),,,,,,,,,,,,,
신당,서울특별시 중구 퇴계로 지하 431-1 (신당동),,,,,,,,,,,,,
동묘앞,서울특별시 종로구 종로 359 (숭인동),,,,,,,,,,,,,
창신,서울특별시 종로구 지봉로 지하112 (창신동),,,,,,,,,,,,,
보문,서울특별시 성북구 보문로 지하116 (보문동1가),,,,,,,,,,,,,
안암,서울특별시 성북구 고려대로 지하89 (안암동5가),,,,,,,,,,,,,
고려대,서울특별시 성북구 종암로 지하1 (종암동),,,,,,,,,,,,,
월곡,서울특별시 성북구 월곡로 지하107 (하월곡동),,,,,,,,,,,,,
상월곡,서울특별시 성북구 화랑로 지하157 (상월곡동),,,,,,,,,,,,,
돌곶이,서울특별시 성북구 화랑로 지하243 (석관동),,,,,,,,,,,,,
석계,서울특별시 노원구 화랑로 지하347-1 (월계동),,,,,,,,,,,,,
태릉입구,서울특별시 노원구 동일로 지하992-1 (공릉동),,,,,,,,,,,,,
화랑대,서울특별시 노원구 화랑로 지하510,,,,,,,,,,,,,
봉화산,서울특별시 중랑구 신내로 지하232 (신내동),,,,,,,,,,,,,
신내,서울특별시 중랑구 용마산로136길 33,,,,,,,,,,,,,
장암,경기도 의정부시 동일로 121 (장암동),,,,,,,,,,,,,
도봉산,서울특별시 도봉구 도봉로 964-40 (도봉동),,,,,,,,,,,,,
수락산,서울특별시 노원구 동일로 지하1662 (상계동),,,,,,,,,,,,,
마들,서울특별시 노원구 동일로 지하1530-1 (상계동),,,,,,,,,,,,,
노원,서울특별시 노원구 상계로 69-1 (상계동),,,,,,,,,,,,,
중계,서울특별시 노원구 동일로 지하1308-1 (중계동),,,,,,,,,,,,,
하계,서울특별시 노원구 동일로 지하1196(하계동),,,,,,,,,,,,,
공릉,서울특별시 노원구 동일로 지하1074,,,,,,,,,,,,,
태릉입구,서울특별시 노원구 동일로 지하992-1 (공릉동),,,,,,,,,,,,,
먹골,서울특별시 중랑구 동일로 지하901 (묵동),,,,,,,,,,,,,
중화,서울특별시 중랑구 동일로 지하797 (중화동),,,,,,,,,,,,,
상봉,서울특별시 중랑구 망우로 지하 297,,,,,,,,,,,,,
면목,"서울특별시 중랑구 면목로 지하407(면목동,면목역)",,,,,,,,,,,,,
사가정,서울특별시 중랑구 사가정로 지하393 (면목동),,,,,,,,,,,,,
용마산,서울특별시 중랑구 용마산로 지하227(면목동),,,,,,,,,,,,,
중곡,서울특별시 광진구 능동로 지하417 (중곡동),,,,,,,,,,,,,
군자,서울특별시 광진구 천호대로 지하550,,,,,,,,,,,,,
어린이대공원,서울특별시 광진구 능동로 지하210(화양동),,,,,,,,,,,,,
건대입구,서울특별시 광진구 능동로110(화양동6-3),,,,,,,,,,,,,
뚝섬유원지,서울특별시 광진구 능동로 10 (자양동),,,,,,,,,,,,,
청담,서울특별시 강남구 학동로 지하508 (청담동),,,,,,,,,,,,,
강남구청,서울특별시 강남구 학동로 지하346 (삼성동),,,,,,,,,,,,,
학동,서울특별시 강남구 학동로 지하180(논현동),,,,,,,,,,,,,
논현,서울특별시 강남구 학동로 지하102(논현동),,,,,,,,,,,,,
반포,서울특별시 서초구 신반포로 지하241(잠원동),,,,,,,,,,,,,
고속터미널,서울특별시 서초구 신반포로 지하 188 (반포동),,,,,,,,,,,,,
내방,서울특별시 서초구 서초대로 지하103 (방배동),,,,,,,,,,,,,
이수,서울특별시 동작구 사당로 지하310 (사당동),,,,,,,,,,,,,
남성,서울특별시 동작구 사당로 지하218 (사당동),,,,,,,,,,,,,
숭실대입구,서울특별시 동작구 상도로 지하 378,,,,,,,,,,,,,
상도,서울특별시 동작구 상도로 지하272(상도1동),,,,,,,,,,,,,
장승배기,서울특별시 동작구 상도로 지하188(상도동),,,,,,,,,,,,,
신대방삼거리,서울특별시 동작구 상도로 지하76 (대방동),,,,,,,,,,,,,
보라매,서울특별시 동작구 상도로 지하2(대방동),,,,,,,,,,,,,
신풍,서울특별시 영등포구 신풍로 지하27(신길동),,,,,,,,,,,,,
대림,서울특별시 영등포구 도림로 지하137,,,,,,,,,,,,,
남구로,서울특별시 구로구 도림로 지하7(구로동),,,,,,,,,,,,,
가산디지털단지,서울특별시 금천구 벚꽃로 309 (가산동),,,,,,,,,,,,,
철산,경기도 광명시 철산로 지하13 (철산동),,,,,,,,,,,,,
광명사거리,경기도 광명시 오리로 지하980(광명동),,,,,,,,,,,,,
천왕,서울특별시 구로구 오리로 지하1154(오류동),,,,,,,,,,,,,
온수,서울특별시 구로구 경인로3길 지하64 (온수동),,,,,,,,,,,,,
까치울,경기도 부천시 길주로 626,,,,,,,,,,,,,
부천종합운동장,경기도 부천시 길주로 지하 502,,,,,,,,,,,,,
춘의,경기도 부천시 길주로 지하 406,,,,,,,,,,,,,
신중동,경기도 부천시 길주로 314,,,,,,,,,,,,,
부천시청,경기도 부천시 길주로 202,,,,,,,,,,,,,
상동,경기도 부천시 길주로 104,,,,,,,,,,,,,
삼산체육관,인천광역시 부평구 길주로 지하713 (삼산동),,,,,,,,,,,,,
굴포천,인천광역시 부평구 길주로 지하623 (삼산동),,,,,,,,,,,,,
부평구청,인천광역시 부평구 길주로 지하527(갈산동),,,,,,,,,,,,,
암사,서울특별시 강동구 올림픽로 지하776 (암사동),,,,,,,,,,,,,
천호,서울특별시 강동구 천호대로 지하997 (천호동),,,,,,,,,,,,,
강동구청,서울특별시 강동구 올림픽로 지하550 (성내동),,,,,,,,,,,,,
몽촌토성,서울특별시 송파구 올림픽로 지하383,,,,,,,,,,,,,
잠실,서울특별시 송파구 올림픽로 지하 265 (잠실동),,,,,,,,,,,,,
석촌,서울특별시 송파구 송파대로 지하439(석촌동),,,,,,,,,,,,,
송파,서울특별시 송파구 송파대로 지하354 (가락동),,,,,,,,,,,,,
가락시장,서울특별시 송파구 송파대로 지하 257 (가락동),,,,,,,,,,,,,
문정,서울특별시 송파구 송파대로 지하179 (문정동),,,,,,,,,,,,,
장지,서울특별시 송파구 송파대로 지하82(장지동),,,,,,,,,,,,,
복정,서울특별시 송파구 송파대로 지하6 (장지동),,,,,,,,,,,,,
산성,경기도 성남시 수정구 수정로 지하365(신흥동),,,,,,,,,,,,,
남한산성입구,경기도 성남시 수정구 산성대로 지하 445,,,,,,,,,,,,,
단대오거리,경기도 성남시 수정구 산성대로 지하365 (신흥동),,,,,,,,,,,,,
신흥,경기도 성남시 수정구 산성대로 지하280 (신흥동),,,,,,,,,,,,,
수진,경기도 성남시 수정구 산성대로 지하200 (수진동),,,,,,,,,,,,,
모란,경기도 성남시 수정구 산성대로 지하100 (수진동),,,,,,,,,,,,,
양동시장역,광주광역시 서구 경열로 지하 152(양동),,,,,,,,,,,,,
돌고개역,광주광역시 서구 경열로 지하 87(농성동),,,,,,,,,,,,,
농성역,광주광역시 서구 상무대로 지하 1123(농성동),,,,,,,,,,,,,
화정역,광주광역시 서구 상무대로 지하 1041(화정동),,,,,,,,,,,,,
쌍촌역,광주광역시 서구 상무대로 지하 983(쌍촌동),,,,,,,,,,,,,
운천역,광주광역시 서구 상무대로 지하 883(쌍촌동),,,,,,,,,,,,,
상무역,광주광역시 서구 상무대로 지하 777(마륵동),,,,,,,,,,,,,
김대중컨벤션센터(마륵)역,광주광역시 서구 상무대로 지하 705(마륵동),,,,,,,,,,,,,
공항역,광주광역시 광산구 상무대로 지하 416-99(신촌동),,,,,,,,,,,,,
송정공원역,광주광역시 광산구 상무대로 지하 314-99(송정동),,,,,,,,,,,,,
광주송정역,광주광역시 광산구 상무대로 지하 201-99(송정동),,,,,,,,,,,,,
도산역,광주광역시 광산구 상무대로 지하 125-99(도산동),,,,,,,,,,,,,
평동역,광주광역시 광산구 평동로 870(월전동),,,,,,,,,,,,,
장산역,부산광역시 해운대구 해운대로 지하 820,,,,,,,,,,,,,
중동역,부산광역시 해운대구 해운대로 지하 730,,,,,,,,,,,,,
해운대역,부산광역시 해운대구 해운대로 지하 626,,,,,,,,,,,,,
동백역,부산광역시 해운대구 해운대로 지하 522,,,,,,,,,,,,,
시립미술관역,부산광역시 해운대구 해운대로 지하 396,,,,,,,,,,,,,
센텀시티역,부산광역시 해운대구 센텀남대로 지하 76,,,,,,,,,,,,,
민락역,부산광역시 수영구 수영로 지하 769,,,,,,,,,,,,,
수영역,부산광역시 수영구 수영로 지하 677,,,,,,,,,,,,,
광안역,부산광역시 수영구 수영로 지하 576,,,,,,,,,,,,,
금련산역,부산광역시 수영구 수영로 지하 482,,,,,,,,,,,,,
남천역,부산광역시 수영구 수영로 지하 410,,,,,,,,,,,,,
경성대부경대역,부산광역시 남구 수영로 지하 324,,,,,,,,,,,,,
대연역,부산광역시 남구 수영로 지하 242,,,,,,,,,,,,,
못골역,부산광역시 남구 수영로 지하 170,,,,,,,,,,,,,
지게골역,부산광역시 남구 수영로 지하 70,,,,,,,,,,,,,
문현역,부산광역시 남구 전포대로 지하 17,,,,,,,,,,,,,
국제금융센터부산은행역,부산광역시 남구 전포대로 지하 97,,,,,,,,,,,,,
전포역,부산광역시 부산진구 전포대로 지하 181,,,,,,,,,,,,,
서면역(2호선),부산광역시 부산진구 중앙대로 지하 730,,,,,,,,,,,,,
부암역,부산광역시 부산진구 가야대로 지하 719,,,,,,,,,,,,,
가야역,부산광역시 부산진구 가야대로 지하 650,,,,,,,,,,,,,
동의대역,부산광역시 부산진구 가야대로 지하 554,,,,,,,,,,,,,
개금역,부산광역시 부산진구 가야대로 지하 442,,,,,,,,,,,,,
냉정역,부산광역시 사상구 가야대로 지하 362-1,,,,,,,,,,,,,
녹동역,광주광역시 동구 녹동길 45(용산동),,,,,,,,,,,,,
소태역,광주광역시 동구 남문로 지하 587(소태동),,,,,,,,,,,,,
학동증심사입구역,광주광역시 동구 남문로 지하 700(학동),,,,,,,,,,,,,
남광주역,광주광역시 동구 제봉로 지하 14(학동),,,,,,,,,,,,,
문화전당역(구도청),광주광역시 동구 문화전당로 26번길 지하 7(광산동),,,,,,,,,,,,,
금남로4가역,광주광역시 동구 금남로 지하 210(금남로4가),,,,,,,,,,,,,
금남로5가역,광주광역시 북구 금남로 지하 138(북동),,,,,,,,,,,,,
감전역,부산광역시 사상구 사상로 지하 93-1,,,,,,,,,,,,,
사상역,부산광역시 사상구 사상로 지하 203,,,,,,,,,,,,,
덕포역,부산광역시 사상구 사상로 지하 320-1,,,,,,,,,,,,,
모덕역,부산광역시 사상구 사상로 지하 409,,,,,,,,,,,,,
모라역,부산광역시 사상구 사상로 지하 498,,,,,,,,,,,,,
구남역,부산광역시 북구 백양대로 지하 1026,,,,,,,,,,,,,
구명역,부산광역시 북구 백양대로 지하 1094,,,,,,,,,,,,,
덕천역(2호선),부산광역시 북구 금곡대로 지하 14,,,,,,,,,,,,,
수정역,부산광역시 북구 금곡대로 지하 160,,,,,,,,,,,,,
화명역,부산광역시 북구 금곡대로 지하 311,,,,,,,,,,,,,
율리역,부산광역시 북구 금곡대로 지하 440,,,,,,,,,,,,,
동원역,부산광역시 북구 금곡대로 575,,,,,,,,,,,,,
금곡역,부산광역시 북구 금곡대로 685,,,,,,,,,,,,,
호포역,경상남도 양산시 동면 양산대로 62,,,,,,,,,,,,,
증산역,경상남도 양산시 물금읍 메기로 168,,,,,,,,,,,,,
부산대양산캠퍼스역,경상남도 양산시 물금읍 메기로 270,,,,,,,,,,,,,
남양산역,경상남도 양산시 동면 메기로 380,,,,,,,,,,,,,
양산역,경상남도 양산시 강변로 441,,,,,,,,,,,,,
기흥역,경기도 용인시 기흥구 중부대로 468,,,,,,,,,,,,,
강남대역,경기도 용인시 기흥구 중부대로 578,,,,,,,,,,,,,
지석역,경기도 용인시 기흥구 어정로 28,,,,,,,,,,,,,
어정역,경기도 용인시 기흥구 어정로 128,,,,,,,,,,,,,
동백역,경기도 용인시 기흥구 동백죽전대로 314,,,,,,,,,,,,,
초당역,경기도 용인시 기흥구 동백죽전대로 204,,,,,,,,,,,,,
삼가역,경기도 용인시 처인구 중부대로 1098,,,,,,,,,,,,,
시청-용인대역,경기도 용인시 처인구 중부대로 1199-1,,,,,,,,,,,,,
명지대역,경기도 용인시 처인구 금학로 241,,,,,,,,,,,,,
김량장역,경기도 용인시 처인구 금학로 315,,,,,,,,,,,,,
운동장-송담대역,경기도 용인시 처인구 금학로 409,,,,,,,,,,,,,
고진역,경기도 용인시 처인구 경안천로 141,,,,,,,,,,,,,
보평역,경기도 용인시 처인구 경안천로 313,,,,,,,,,,,,,
둔전역,경기도 용인시 처인구 포곡읍 포곡로 70,,,,,,,,,,,,,
전대-에버랜드역,경기도 용인시 처인구 포곡읍 에버랜드로 143,,,,,,,,,,,,,
